StudentID,Age,StudyTimeWeekly,Absences,GPA,Gender_1,Ethnicity_1,Ethnicity_2,Ethnicity_3,ParentalEducation_1,ParentalEducation_2,ParentalEducation_3,ParentalEducation_4,Tutoring_1,ParentalSupport_1,ParentalSupport_2,ParentalSupport_3,ParentalSupport_4,Extracurricular_1,Sports_1,Music_1,Volunteering_1,GradeClass_1.0,GradeClass_2.0,GradeClass_3.0,GradeClass_4.0
-1.7168448259272868,0.4729190115431414,0.3679266916912635,-0.41832453625501304,0.26338215408197463,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
-1.7153966227843704,0.4729190115431414,-0.38458294638771384,0.0541732990522665,-0.37880352921992977,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
-1.7139484196414543,0.4729190115431414,0.04719372382235794,0.7629200520131858,-0.4219928594510517,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
-1.712500216498538,0.4729190115431414,0.4121728776841227,0.7629200520131858,-0.16897414436442817,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
-1.7110520133556215,1.362944405415047,0.25228618559498733,-0.6545734539086528,0.5361976465777527,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False
-1.7096038102127054,-1.30713177620067,-0.007766166547230022,0.2904222167059063,-0.617144799578235,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
-1.708155607069789,1.362944405415047,0.057800374255761684,-0.06395115977455339,0.3562859248982236,False,False,False,True,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False
-1.7067074039268726,1.362944405415047,-1.104777759048223,0.17229775787908638,-0.570275812950926,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
-1.7052592007839564,1.362944405415047,1.1470512342261936,1.7079157226277448,-1.5701515973121711,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True
-1.70381099764104,0.4729190115431414,0.18812652841844757,-0.6545734539086528,0.5351003115572424,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
-1.7023627944981237,-0.41710638232876435,-1.265199971456254,-1.481444665696392,0.9532883431248744,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False
-1.7009145913552075,-1.30713177620067,0.9822275933853974,1.2354178873204653,-1.704210662965307,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
-1.6994663882122911,-0.41710638232876435,1.5706878421754478,1.7079157226277448,-1.741750705211649,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True
-1.6980181850693747,1.362944405415047,1.623285126311096,0.6447955931863659,-0.1486991300440165,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True
-1.6965699819264586,1.362944405415047,-0.4231793544867146,0.0541732990522665,-0.43830189958700966,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
-1.6951217787835422,-0.41710638232876435,-1.2494981605194733,-1.1270712892159325,1.1712646878447261,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False
-1.6936735756406258,-0.41710638232876435,0.10545710999592849,-1.481444665696392,1.1394227461761934,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
-1.6922253724977097,-0.41710638232876435,-1.330564317222663,-0.7726979127354727,0.2612324482298757,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False
-1.6907771693547933,1.362944405415047,1.576149807566219,-0.536448995081833,1.036780794061806,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
-1.689328966211877,1.362944405415047,-1.0794124592267424,0.6447955931863659,-0.4226880657197581,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
-1.6878807630689605,-1.30713177620067,-0.8345744513748331,-0.30020007742819316,-0.19570813095326517,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
-1.6864325599260444,-1.30713177620067,-0.29005300331601735,0.2904222167059063,-0.06410175613751597,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True
-1.684984356783128,1.362944405415047,-0.3731165231096126,1.2354178873204653,-1.6629818109863723,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
-1.6835361536402116,-0.41710638232876435,1.0831046143408167,0.7629200520131858,-1.0457019911442749,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True
-1.6820879504972954,-0.41710638232876435,-0.1142431105920804,1.471666804974105,-0.8363459783903939,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,True
-1.680639747354379,-1.30713177620067,-1.1247496533848829,0.9991689696668256,-1.7975714175819315,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
-1.6791915442114627,1.362944405415047,-0.7834595293301677,1.3535423461472853,-1.844772596407541,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True
-1.6777433410685465,-1.30713177620067,0.07259472147371422,0.7629200520131858,-0.9163445651784037,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True
-1.6762951379256301,-1.30713177620067,-1.2072550446570132,-1.3633202068695722,1.2161341225367255,True,True,False,False,True,False,False,False,True,True,False,False,False,True,True,False,False,True,False,False,False
-1.6748469347827137,0.4729190115431414,0.4354739992488998,0.7629200520131858,-0.4145717880551482,True,False,True,False,True,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,True
-1.6733987316397976,0.4729190115431414,0.27301228958262436,0.9991689696668256,-0.9267014165077311,True,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True
-1.6719505284968812,0.4729190115431414,0.8001380846748394,-0.8908223715622926,0.7857592189732577,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
-1.6705023253539648,-0.41710638232876435,1.589304318825168,-0.30020007742819316,0.986451948855004,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
-1.6690541222110487,1.362944405415047,1.499241016410881,-0.6545734539086528,1.074036600267239,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
-1.6676059190681323,1.362944405415047,1.618927837049937,-1.599569124523212,2.288409752881429,True,False,False,False,True,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False
-1.6661577159252159,1.362944405415047,-0.8630629275338543,-0.8908223715622926,0.6657241522028583,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
-1.6647095127822997,1.362944405415047,-1.2634820665167572,-1.1270712892159325,0.7186935925282812,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
-1.6632613096393833,0.4729190115431414,-0.6593642236845535,0.0541732990522665,-0.22140148425392314,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
-1.661813106496467,-0.41710638232876435,1.4384815462358813,0.2904222167059063,0.21170094893310668,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
-1.6603649033535508,-0.41710638232876435,1.7108589396472318,0.17229775787908638,0.6064286177433794,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False
-1.6589167002106344,0.4729190115431414,1.3119323599046162,-1.1270712892159325,1.1249517146314414,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
-1.657468497067718,-0.41710638232876435,-1.339735212739292,-0.30020007742819316,0.08764466384780215,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True
-1.6560202939248019,0.4729190115431414,1.6237136739198135,0.8810445108400057,-0.36574327137287543,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
-1.6545720907818855,1.362944405415047,-0.23087853017696863,-0.18207561860137328,-0.2643551872088441,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
-1.6531238876389691,0.4729190115431414,-1.6961212407294486,1.7079157226277448,-1.2567997223920924,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,True
-1.6516756844960527,1.362944405415047,-0.163514461179672,1.2354178873204653,-1.2059667421016655,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
-1.6502274813531366,1.362944405415047,-1.566037980718636,0.6447955931863659,-0.6161978104675876,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True
-1.6487792782102202,-1.30713177620067,0.19562034972798387,1.7079157226277448,-1.7701397214966468,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True
-1.6473310750673038,0.4729190115431414,-0.5309850920993371,-0.6545734539086528,0.7734205938198012,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False
-1.6458828719243876,-1.30713177620067,-0.05366509472979916,0.9991689696668256,-1.0679908811013334,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
-1.6444346687814713,0.4729190115431414,0.44083420557583025,-0.536448995081833,-0.014675549404836173,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
-1.6429864656385549,0.4729190115431414,1.3454667830839129,-0.30020007742819316,0.46458113310363514,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
-1.6415382624956387,-1.30713177620067,0.6132854770435376,-0.41832453625501304,0.3585408701693228,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
-1.6400900593527223,-1.30713177620067,-0.19304550840836854,-0.7726979127354727,0.5242191512526659,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
-1.638641856209806,0.4729190115431414,1.1707434921199733,-1.3633202068695722,1.5751107639341961,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
-1.6371936530668898,-0.41710638232876435,1.4756284735270304,-1.0089468303891125,1.4816629463552367,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False
-1.6357454499239734,1.362944405415047,-1.3052591061080243,0.9991689696668256,-0.9470994980024533,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True
-1.634297246781057,-1.30713177620067,0.153349278053324,1.589791263800925,-2.052940488170607,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-1.6328490436381409,1.362944405415047,-0.7222305422137456,0.7629200520131858,-0.6297749929812888,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
-1.6314008404952245,-0.41710638232876435,-1.5625273659695795,-1.599569124523212,1.5057744987032906,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
-1.629952637352308,-0.41710638232876435,0.6368013926991963,-1.0089468303891125,1.12711244393948,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
-1.628504434209392,-0.41710638232876435,1.3241265383815861,1.589791263800925,-1.2758069775039758,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True
-1.6270562310664756,-1.30713177620067,-1.152584659212786,-0.7726979127354727,0.7110826227671712,False,True,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False
-1.6256080279235592,-0.41710638232876435,1.145921475914426,-1.2451957480427522,1.5243676211429684,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False
-1.624159824780643,-1.30713177620067,1.2909498933854795,-0.06395115977455339,0.32186674144801114,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False
-1.6227116216377266,-0.41710638232876435,1.5066225873955574,0.2904222167059063,-0.0549974663187006,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True
-1.6212634184948103,1.362944405415047,-0.7902710834038468,-1.3633202068695722,0.905188329135438,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
-1.619815215351894,1.362944405415047,1.4698634705489273,0.40854667553272617,0.2465133818582196,True,True,False,False,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,True,False
-1.6183670122089777,0.4729190115431414,-0.5942991851145265,0.526671134359546,-1.0125162087396513,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
-1.6169188090660613,1.362944405415047,0.22555914052318893,1.2354178873204653,-0.9966083645631314,True,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
-1.615470605923145,0.4729190115431414,-1.550331607171367,-1.0089468303891125,0.18417509432813098,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
-1.6140224027802288,1.362944405415047,-1.573781218759713,1.2354178873204653,-1.5363199981098339,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
-1.6125741996373124,-1.30713177620067,0.8202063975885155,-0.8908223715622926,0.6844550922926096,True,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False
-1.611125996494396,1.362944405415047,-0.1561316315611891,0.17229775787908638,-0.4839622350562952,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
-1.6096777933514799,0.4729190115431414,-0.8220947284990864,-0.30020007742819316,0.4772321417680488,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False
-1.6082295902085635,0.4729190115431414,-1.055228590149834,0.9991689696668256,-0.8167966779221003,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
-1.606781387065647,-0.41710638232876435,0.6417797974307926,0.6447955931863659,-0.4179807586121636,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,True,True,False,False,False,True
-1.605333183922731,-1.30713177620067,-1.7276477413308584,1.471666804974105,-2.083344536168013,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
-1.6038849807798146,1.362944405415047,1.122839527197261,0.8810445108400057,-0.9263357031360974,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
-1.6024367776368982,-0.41710638232876435,-1.4486182043217535,-0.536448995081833,0.3536245172399691,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False
-1.600988574493982,1.362944405415047,-1.0514203931474735,1.3535423461472853,-1.8705020929523215,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
-1.5995403713510656,1.362944405415047,-0.36224551026416035,-1.7176935833500317,1.7495036796724708,True,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False
-1.5980921682081493,-0.41710638232876435,-0.013238237708373197,-1.599569124523212,1.7990868839641925,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
-1.596643965065233,-0.41710638232876435,-0.47280294842604903,0.17229775787908638,0.36318900861158854,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
-1.5951957619223167,-0.41710638232876435,-0.5941243308667956,-1.2451957480427522,0.8768493603390104,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False
-1.5937475587794003,-0.41710638232876435,1.682061879234672,1.7079157226277448,-1.2823208574085034,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True
-1.5922993556364842,-0.41710638232876435,0.5413698349159743,1.7079157226277448,-1.028131530852507,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
-1.5908511524935678,1.362944405415047,-1.6461435943435356,-1.1270712892159325,0.7093680175705959,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
-1.5894029493506514,-0.41710638232876435,-0.20675123834338385,1.2354178873204653,-1.269845984389061,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,False,False,False,True
-1.5879547462077352,-1.30713177620067,1.3674344104829468,1.1172934284936455,-1.294181047005312,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
-1.5865065430648189,0.4729190115431414,-0.6622678798982103,0.9991689696668256,-0.6939687488098382,True,False,True,False,True,False,False,False,True,True,False,False,False,True,True,False,True,False,False,False,True
-1.5850583399219025,-0.41710638232876435,-1.3944503264680463,-1.0089468303891125,0.6775736492075949,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,True,False,True,False,False
-1.5836101367789863,-0.41710638232876435,0.954722673397471,1.471666804974105,-1.0533423994857076,False,True,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True
-1.58216193363607,1.362944405415047,0.41550849856009225,0.6447955931863659,-0.4268441039031453,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True
-1.5807137304931536,-0.41710638232876435,0.28916774051212013,1.7079157226277448,-1.374820956276648,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
-1.5792655273502372,-0.41710638232876435,-1.5394706373884033,-0.06395115977455339,0.1559227473844531,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,True,True,False,False,True,False
-1.577817324207321,-0.41710638232876435,-1.2318672495015424,0.40854667553272617,-1.1627667493176175,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
-1.5763691210644046,1.362944405415047,0.4740249759629804,0.0541732990522665,-0.48307707732576705,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
-1.5749209179214883,-0.41710638232876435,-0.9936164148353297,1.1172934284936455,-0.457110013747078,True,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False,False,False,True
-1.573472714778572,0.4729190115431414,0.05474734331240609,-0.30020007742819316,0.7447059309522265,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
-1.5720245116356557,1.362944405415047,0.19917249849340984,-1.2451957480427522,1.4367996441129387,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False
-1.5705763084927393,0.4729190115431414,-0.7257862460947486,-1.481444665696392,1.7912969516662596,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False
-1.5691281053498232,1.362944405415047,1.6272424402967822,-1.481444665696392,1.293397332468676,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
-1.5676799022069068,-0.41710638232876435,1.2522647734748258,0.40854667553272617,0.01504991408211782,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True
-1.5662316990639904,0.4729190115431414,0.827285092297011,-0.18207561860137328,0.31958275998021657,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False
-1.5647834959210742,1.362944405415047,-1.4530620481331051,0.0541732990522665,-1.1235120926605122,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
-1.5633352927781579,-1.30713177620067,-1.3534931112785524,0.7629200520131858,-0.6184039402505718,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
-1.5618870896352415,-0.41710638232876435,0.014798483380438912,0.17229775787908638,-0.09473041469767308,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
-1.5604388864923253,1.362944405415047,-1.160332228704447,1.3535423461472853,-1.4064320134005233,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
-1.558990683349409,-1.30713177620067,1.7328420847249602,-1.3633202068695722,1.8725038591143,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False
-1.5575424802064926,1.362944405415047,-1.1680932806867848,-0.30020007742819316,0.2936906207310289,True,False,False,False,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,True,False
-1.5560942770635764,-1.30713177620067,-0.004005103004630876,-0.8908223715622926,1.1674985270974407,True,True,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False
-1.55464607392066,-0.41710638232876435,-0.44050783511919617,0.40854667553272617,-1.0114605033346749,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
-1.5531978707777436,0.4729190115431414,0.5336082711284431,-1.2451957480427522,1.3065944082805132,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
-1.5517496676348275,-1.30713177620067,-1.272431394496058,-1.599569124523212,1.7400358483560403,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False
-1.550301464491911,1.362944405415047,-0.20625396399895793,-0.06395115977455339,0.7479712474375347,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
-1.5488532613489947,-0.41710638232876435,-0.7569355458523799,-1.599569124523212,1.7801974242440346,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
-1.5474050582060785,-1.30713177620067,1.4125290449592234,-0.536448995081833,0.9986567100243061,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False
-1.5459568550631622,1.362944405415047,-1.5854429803847188,-0.30020007742819316,0.12067186340220112,False,True,False,False,False,True,False,False,True,True,False,False,False,True,True,False,False,False,False,True,False
-1.5445086519202458,1.362944405415047,1.5044534690145617,0.8810445108400057,-0.5847235174541913,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
-1.5430604487773294,1.362944405415047,1.2187522077268855,-0.6545734539086528,0.21706774865193,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
-1.5416122456344132,-1.30713177620067,-0.6760178803143604,-1.481444665696392,1.2287392347600135,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
-1.5401640424914969,-1.30713177620067,1.0640932022157488,-1.2451957480427522,1.832022510198073,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
-1.5387158393485805,-1.30713177620067,-1.6186093906502428,-1.481444665696392,0.5687219562584536,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
-1.5372676362056643,0.4729190115431414,1.6924997804589637,-1.1270712892159325,1.371911107346605,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False
-1.535819433062748,-1.30713177620067,0.1344589035214917,-0.30020007742819316,0.23656898783363828,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
-1.5343712299198315,-1.30713177620067,-0.6558100906970888,-0.6545734539086528,0.3264326392647532,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False
-1.5329230267769154,-1.30713177620067,-0.44594999763696924,0.40854667553272617,-0.790411866369458,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True
-1.531474823633999,0.4729190115431414,-1.4940717738822262,-0.8908223715622926,0.9099909437708301,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
-1.5300266204910826,-1.30713177620067,1.7720666059136245,0.2904222167059063,0.3625441165919919,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False
-1.5285784173481665,1.362944405415047,-1.5900213960478087,-1.481444665696392,1.347915942776996,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
-1.52713021420525,-1.30713177620067,0.5885333268884946,0.9991689696668256,-0.9400818575412242,True,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True
-1.5256820110623337,1.362944405415047,-0.16230352122773628,0.9991689696668256,-1.191005827332211,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
-1.5242338079194175,1.362944405415047,1.6289802253410763,0.17229775787908638,0.13919481801620887,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
-1.5227856047765012,1.362944405415047,-0.8585185684694571,-0.8908223715622926,0.5747678921515557,False,False,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,False,False,True,False
-1.5213374016335848,0.4729190115431414,0.1538937135726333,-0.6545734539086528,0.8236221323411863,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False
-1.5198891984906686,0.4729190115431414,-0.022094258831168143,-1.599569124523212,1.8390895247283638,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False
-1.5184409953477522,0.4729190115431414,0.7582529972194281,-0.41832453625501304,0.44635756114786806,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
-1.5169927922048358,-1.30713177620067,-1.4883923888649613,0.8810445108400057,-0.982508586277506,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,False,False,True
-1.5155445890619197,1.362944405415047,-1.043282810297327,-1.1270712892159325,1.0660807202626787,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
-1.5140963859190033,0.4729190115431414,-0.9697612673905869,-1.599569124523212,0.9818070767394768,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False
-1.512648182776087,0.4729190115431414,0.8831180178816067,0.6447955931863659,-0.156580039783149,True,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
